结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品数量,业务类型,订单类型,订单总价,商品总价,运费,店铺劵,结算前退款金额,平台补贴,达人补贴,抖音支付补贴,抖音月付营销补贴,用户实付,收入合计,平台服务费,佣金,渠道分成,招商服务费,直播间站外推广,其他分成,其他分成说明,支出合计,备注
 , , ,收入+支出, , , , , , , , ,商品总价+运费, , , ,退给用户的货款+运费+退补贴, , , , , ,用户实付+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴,'-(用户实付+平台补贴+达人补贴)*费率,'-(用户实付-运费+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴)*费率, , , ,除“佣金、渠道分成、招商服务费、直播间站外推广”等账单中已分列展示之外的分成项目, ,平台服务费+达人佣金+渠道分成+招商服务费+直播站外推广+其他分成, 
2022-10-15 20:02:09,'4982577562803486596,'4982577562803486596,113.05,聚合账户,已结算,否,2022-09-26 19:37:36,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:09,'4982929483823328504,'4982929483823328504,113.05,聚合账户,已结算,否,2022-09-27 18:24:35,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:08,'4982575466852278061,'4982575466852278061,113.05,聚合账户,已结算,否,2022-09-26 19:29:49,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:08,'4982576132571287072,'4982576132571287072,113.05,聚合账户,已结算,否,2022-09-26 19:31:35,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:08,'4982928603362762691,'4982928603362762691,113.05,聚合账户,已结算,否,2022-09-27 18:20:59,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:07,'4982570540524283784,'4982570540524283784,113.05,聚合账户,已结算,否,2022-09-26 19:09:56,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0.5,118.5,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:07,'4982572919937080870,'4982572919937080870,113.05,聚合账户,已结算,否,2022-09-26 19:18:21,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:06,'4982579581441283997,'4982579581441283997,113.05,聚合账户,已结算,否,2022-09-26 19:42:43,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:06,'4982927920472477085,'4982927920472477085,113.05,聚合账户,已结算,否,2022-09-27 18:17:01,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:06,'4982571914909416811,'4982571914909416811,113.05,聚合账户,已结算,否,2022-09-26 19:12:38,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:05,'4982577137615035610,'4982577137615035610,113.05,聚合账户,已结算,否,2022-09-26 19:36:16,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:05,'4982562496047064706,'4982562496047064706,113.05,聚合账户,已结算,否,2022-09-26 18:41:57,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0.5,118.5,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:04,'4982588094054019034,'4982588094054019034,113.05,聚合账户,已结算,否,2022-09-26 20:15:52,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:04,'4982568143933169465,'4982568143933169465,113.05,聚合账户,已结算,否,2022-09-26 19:02:52,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:04,'4982566378698067782,'4982566378698067782,113.05,聚合账户,已结算,否,2022-09-26 18:55:45,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:03,'4982563118818721588,'4982563118818721588,113.05,聚合账户,已结算,否,2022-09-26 18:43:16,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,1.5,0,117.5,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:03,'4982573220584760470,'4982573220584760470,113.05,聚合账户,已结算,否,2022-09-26 19:19:53,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:02,'4982566069459936320,'4982566069459936320,113.05,聚合账户,已结算,否,2022-09-26 18:53:51,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:02,'4982585332390608818,'4982585332390608818,113.05,聚合账户,已结算,否,2022-09-26 20:06:16,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:02,'4982563870440521661,'4982563870440521661,113.05,聚合账户,已结算,否,2022-09-26 18:46:02,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:01,'4982566443122765509,'4982566443122765509,113.05,聚合账户,已结算,否,2022-09-26 18:55:05,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:01,'4981835156225312252,'4981835156225312252,113.05,聚合账户,已结算,否,2022-09-24 19:34:41,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0.5,118.5,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:01,'4982567396604419439,'4982567396604419439,113.05,聚合账户,已结算,否,2022-09-26 18:59:40,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:01,'4981835379583434335,'4981835379583434335,113.05,聚合账户,已结算,否,2022-09-24 19:37:15,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.06,0,118.94,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:01,'4981831604283137987,'4981831604283137987,113.05,聚合账户,已结算,否,2022-09-24 19:21:41,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:00,'4982928788045778728,'4982928788045778728,113.05,聚合账户,已结算,否,2022-09-27 18:22:20,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:00,'4982926554657195589,'4982926554657195589,113.05,聚合账户,已结算,否,2022-09-27 18:14:10,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.07,0,118.93,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:00,'4982566335760162439,'4982566335760162439,113.05,聚合账户,已结算,否,2022-09-26 18:55:05,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:00,'4982567632837002855,'4982567632837002855,113.05,聚合账户,已结算,否,2022-09-26 19:00:01,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:02:00,'4981839279391002078,'4981839279391002078,113.05,聚合账户,已结算,否,2022-09-24 19:48:36,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:59,'4982561727253149211,'4982561727253149211,113.05,聚合账户,已结算,否,2022-09-26 18:38:11,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:59,'4982587278024298193,'4982587278024298193,113.05,聚合账户,已结算,否,2022-09-26 20:13:32,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:59,'4982555847449167372,'4982555847449167372,113.05,聚合账户,已结算,否,2022-09-26 18:11:26,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:59,'4981847268048068294,'4981847268048068294,132.05,聚合账户,已结算,否,2022-09-24 20:19:24,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-15 20:01:59,'4982568023670531502,'4982568023670531502,113.05,聚合账户,已结算,否,2022-09-26 18:59:44,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4982571631453097815,'4982571631453097815,113.05,聚合账户,已结算,否,2022-09-26 19:13:14,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4982563848965658497,'4982563848965658497,113.05,聚合账户,已结算,否,2022-09-26 18:45:56,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,1.8,117.2,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4981846052570749985,'4981846052570749985,113.05,聚合账户,已结算,否,2022-09-24 20:15:21,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.02,0,118.98,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4982557363578707595,'4982557363578707595,113.05,聚合账户,已结算,否,2022-09-26 18:17:13,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4981836504840916207,'4981836504840916207,113.05,聚合账户,已结算,否,2022-09-24 19:40:55,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4982557823125937513,'4982557823125937513,113.05,聚合账户,已结算,否,2022-09-26 18:24:13,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.1,0,118.9,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4981838480532296889,'4981838480532296889,113.05,聚合账户,已结算,否,2022-09-24 19:45:29,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4981829559890050399,'4981829559890050399,113.05,聚合账户,已结算,否,2022-09-24 19:14:17,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:58,'4982565824652961112,'4982565824652961112,113.05,聚合账户,已结算,否,2022-09-26 18:52:54,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:57,'4981841319521383840,'4981841319521383840,113.05,聚合账户,已结算,否,2022-09-24 19:58:16,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:57,'4982570239881385399,'4982570239881385399,113.05,聚合账户,已结算,否,2022-09-26 19:08:51,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:57,'4982565322142797389,'4982565322142797389,113.05,聚合账户,已结算,否,2022-09-26 18:52:42,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:57,'4981836539202307383,'4981836539202307383,113.05,聚合账户,已结算,否,2022-09-24 19:40:49,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:57,'4982566434543437476,'4982566434543437476,113.05,聚合账户,已结算,否,2022-09-26 18:56:43,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:57,'4981833120417160443,'4981833120417160443,113.05,聚合账户,已结算,否,2022-09-24 19:27:56,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0.03,118.97,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:56,'4982555374996500176,'4982555374996500176,113.05,聚合账户,已结算,否,2022-09-26 18:11:28,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:56,'4981841276550366298,'4981841276550366298,132.05,聚合账户,已结算,否,2022-09-24 19:58:13,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0.03,138.97,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-15 20:01:56,'4982574053814737949,'4982574053814737949,113.05,聚合账户,已结算,否,2022-09-26 19:23:33,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:56,'4982569754548274937,'4982569754548274937,113.05,聚合账户,已结算,否,2022-09-26 19:05:13,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:55,'4981839730372363924,'4981839730372363924,113.05,聚合账户,已结算,否,2022-09-24 19:51:59,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:55,'4981839047483070142,'4981839047483070142,113.05,聚合账户,已结算,否,2022-09-24 19:48:18,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:55,'4981831093186420620,'4981831093186420620,113.05,聚合账户,已结算,否,2022-09-24 19:19:31,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:55,'4982557230427123470,'4982557230427123470,113.05,聚合账户,已结算,否,2022-09-26 18:20:27,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.02,0,118.98,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:55,'4982575569930667634,'4982575569930667634,113.05,聚合账户,已结算,否,2022-09-26 19:30:01,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:55,'4982573083145733153,'4982573083145733153,113.05,聚合账户,已结算,否,2022-09-26 19:18:28,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:54,'4981839442609523919,'4981839442609523919,113.05,聚合账户,已结算,否,2022-09-24 19:48:23,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:54,'4981842625175356998,'4981842625175356998,113.05,聚合账户,已结算,否,2022-09-24 20:02:05,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:54,'4982579100400330336,'4982579100400330336,113.05,聚合账户,已结算,否,2022-09-26 19:43:28,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:54,'4981845928008363850,'4981845928008363850,113.05,聚合账户,已结算,否,2022-09-24 20:15:30,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:54,'4982593063355424593,'4982593063355424593,113.05,聚合账户,已结算,否,2022-09-26 20:34:48,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:54,'4983302643473228984,'4983302643473228984,113.05,聚合账户,已结算,否,2022-09-28 18:30:54,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.07,0,118.93,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:53,'4981843170631765724,'4981843170631765724,113.05,聚合账户,已结算,否,2022-09-24 20:05:16,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:53,'4981832806876583873,'4981832806876583873,113.05,聚合账户,已结算,否,2022-09-24 19:26:42,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:53,'4982583408243639497,'4982583408243639497,113.05,聚合账户,已结算,否,2022-09-26 19:59:11,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,3,0,0,0,116,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:53,'4981833395300709595,'4981833395300709595,113.05,聚合账户,已结算,否,2022-09-24 19:27:20,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:53,'4982554709274739835,'4982554709274739835,132.05,聚合账户,已结算,否,2022-09-26 18:11:24,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.01,0,138.99,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-15 20:01:53,'4981843823481380234,'4981843823481380234,113.05,聚合账户,已结算,否,2022-09-24 20:07:52,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:53,'4982557037145997264,'4982557037145997264,113.05,聚合账户,已结算,否,2022-09-26 18:20:36,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,8.66,0,110.34,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:52,'4982587037512257207,'4982587037512257207,113.05,聚合账户,已结算,否,2022-09-26 20:12:17,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:52,'4981831965060320705,'4981831965060320705,113.05,聚合账户,已结算,否,2022-09-24 19:23:32,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:52,'4981842376075056838,'4981842376075056838,113.05,聚合账户,已结算,否,2022-09-24 20:01:10,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:52,'4984412858158206814,'4984412858158206814,113.05,聚合账户,已结算,否,2022-10-01 18:20:06,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:52,'4981837088961387722,'4981837088961387722,113.05,聚合账户,已结算,否,2022-09-24 19:42:09,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:52,'4981835688796095819,'4981835688796095819,113.05,聚合账户,已结算,否,2022-09-24 19:37:37,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.06,0,118.94,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:51,'4981835031677881896,'4981835031677881896,113.05,聚合账户,已结算,否,2022-09-24 19:33:51,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0.5,118.5,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:51,'4981829456833654331,'4981829456833654331,132.05,聚合账户,已结算,否,2022-09-24 19:13:06,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-15 20:01:51,'4981829783228712082,'4981829783228712082,113.05,聚合账户,已结算,否,2022-09-24 19:12:21,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:51,'4981839635914475036,'4981839635914475036,113.05,聚合账户,已结算,否,2022-09-24 19:51:55,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:50,'4981839592928595072,'4981839592928595072,113.05,聚合账户,已结算,否,2022-09-24 19:51:02,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.1,0,118.9,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:50,'4983304060814148906,'4983304060814148906,113.05,聚合账户,已结算,否,2022-09-28 18:37:58,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:50,'4981834919998539294,'4981834919998539294,132.05,聚合账户,已结算,否,2022-09-24 19:33:51,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-15 20:01:50,'4981836607935988831,'4981836607935988831,113.05,聚合账户,已结算,否,2022-09-24 19:40:47,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:50,'4981839013146517221,'4981839013146517221,113.05,聚合账户,已结算,否,2022-09-24 19:48:18,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:49,'4981828791078047233,'4981828791078047233,113.05,聚合账户,已结算,否,2022-09-24 19:07:12,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:49,'4983299911889965023,'4983299911889965023,113.05,聚合账户,已结算,否,2022-09-28 18:21:08,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:49,'4981829585672644075,'4981829585672644075,113.05,聚合账户,已结算,否,2022-09-24 19:13:15,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:49,'4981833464018062842,'4981833464018062842,113.05,聚合账户,已结算,否,2022-09-24 19:28:25,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0.02,118.98,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:49,'4983301428007722674,'4983301428007722674,113.05,聚合账户,已结算,否,2022-09-28 18:26:31,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.2,0,118.8,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:48,'4981840752562918826,'4981840752562918826,113.05,聚合账户,已结算,否,2022-09-24 19:55:11,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:48,'4981840937250869048,'4981840937250869048,113.05,聚合账户,已结算,否,2022-09-24 19:56:41,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:48,'4981836796906225565,'4981836796906225565,113.05,聚合账户,已结算,否,2022-09-24 19:41:01,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:48,'4982556672085843485,'4982556672085843485,113.05,聚合账户,已结算,否,2022-09-26 18:16:13,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:48,'4983301423700354679,'4983301423700354679,113.05,聚合账户,已结算,否,2022-09-28 18:26:14,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:48,'4981829297945617592,'4981829297945617592,113.05,聚合账户,已结算,否,2022-09-24 19:13:20,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:47,'4982555886093657704,'4982555886093657704,132.05,聚合账户,已结算,否,2022-09-26 18:11:29,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-15 20:01:47,'4983301436580801807,'4983301436580801807,113.05,聚合账户,已结算,否,2022-09-28 18:26:14,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:47,'4981834026663397056,'4981834026663397056,113.05,聚合账户,已结算,否,2022-09-24 19:30:21,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:47,'4981842242931246829,'4981842242931246829,113.05,聚合账户,已结算,否,2022-09-24 20:00:57,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0.04,118.96,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:47,'4983300929782426872,'4983300929782426872,113.05,聚合账户,已结算,否,2022-09-28 18:23:29,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:46,'4983299078652053212,'4983299078652053212,113.05,聚合账户,已结算,否,2022-09-28 18:16:59,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-15 20:01:46,'4981834108254269322,'4981834108254269322,113.05,聚合账户,已结算,否,2022-09-24 19:30:40,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
